,Block,ForwardAsset,ForwardQuantity,BackwardAsset,BackwardQuantity,Timestamp,PricePerPepe
72,455095,BADHAIRDAY,1.0,USD,5.4159000000000015,1488268250,5.4159000000000015
73,455190,BADHAIRDAY,1.0,USD,6.4869,1488319987,6.4869
74,463103,BADHAIRDAY,13.0,USD,62.2336,1492915861,4.7872
75,479834,BADHAIRDAY,2.0,USD,13.74058,1502298861,6.87029
76,466553,BADHAIRDAY,10.0,USD,115.212,1494863184,11.5212
77,458964,BADHAIRDAY,20.0,USD,33.708,1490500827,0.5933309600094934
78,462191,BADHAIRDAY,15.0,USD,65.50335,1492378277,4.36689
79,463865,BADHAIRDAY,5.0,USD,27.21875,1493372389,5.44375
80,457693,BADHAIRDAY,3.0,USD,2.6385,1489773554,1.1370096645821492
81,457693,BADHAIRDAY,5.0,USD,4.83725,1489773554,1.0336451496201349
82,475702,BADHAIRDAY,1.0,USD,5.842499999999999,1499981953,5.842499999999999
83,459394,BADHAIRDAY,23.0,USD,79.028,1490745388,3.4360000000000004
84,460399,BADLTPEPE,1.0,USD,2.08582,1491336979,2.08582
85,459919,BADLTPEPE,1.0,USD,2.114263,1491060164,2.114263
86,460427,BADLTPEPE,1.0,USD,2.08582,1491355907,2.08582
87,463243,BADLTPEPE,4.0,USD,3.64,1492993460,1.0989010989010988
88,486222,BADLTPEPE,1.0,USD,0.9435,1505953629,0.9435
89,488089,BADLTPEPE,5.0,USD,6.2490000000000006,1507020472,1.2498
90,486327,BADLTPEPE,1.0,USD,0.8338999999999999,1506006470,0.8338999999999999
91,477621,BADLTPEPE,2.0,USD,3.1791,1501050713,1.58955
92,459226,BADLTPEPE,4.0,USD,3.702,1490652691,1.0804970286331712
93,459399,BADLTPEPE,2.0,USD,4.295,1490748732,2.1475
94,464796,BADLTPEPE,3.0,USD,5.03874,1493900436,1.67958
95,459604,BADLTPEPE,1.0,USD,1.974543,1490869377,1.974543
96,487347,BADLTPEPE,5.0,USD,6.172999999999999,1506600187,1.2346
97,477976,BAGHOLDRPEPE,5.0,USD,178.6995,1501253264,35.7399
98,475670,BAGHOLDRPEPE,2.0,USD,73.6155,1499964643,36.80775
99,481158,BAGHOLDRPEPE,2.0,USD,118.95574014036684,1503095725,0.016812975966019092
100,475379,BAGHOLDRPEPE,1.0,USD,32.15085,1499816261,32.15085
101,476566,BAGHOLDRPEPE,3.0,USD,101.93715,1500487295,33.97905
102,475569,BAGHOLDRPEPE,4.0,USD,140.0034,1499912535,35.00085
103,477807,BAGHOLDRPEPE,1.0,USD,36.3132,1501161824,36.3132
104,475973,BAGHOLDRPEPE,1.0,USD,27.9027,1500159741,27.9027
105,478170,BAGHOLDRPEPE,4.0,USD,162.862,1501364866,0.024560670997531654
106,476566,BAGHOLDRPEPE,3.0,USD,101.93715,1500487295,33.97905
107,436952,BANANAPEPE,500.0,USD,5.64,1478029703,0.01128
108,472276,BANANAPEPE,25.0,USD,9.565,1498062712,0.3826
109,437025,BANANAPEPE,10.0,USD,0.1088,1478086042,0.01088
110,453087,BANANAPEPE,2.0,USD,1.818,1487112078,0.909
111,476816,BANANAPEPE,2.0,USD,2.877,1500622455,1.4385
112,443001,BANANAPEPE,10.0,USD,0.1005,1481486435,99.50248756218905
113,447116,BANANAPEPE,70.0,USD,0.98,1483839759,0.013999999999999999
114,454276,BANANAPEPE,2.0,USD,1.1495,1487829507,0.57475
115,433357,BANANAPEPE,1.0,USD,0.00412,1475881748,0.00412
116,452688,BANANAPEPE,2.0,USD,1.016,1486899897,0.508
117,433889,BANANAPEPE,1.0,USD,0.00472,1476185069,0.00472
118,437153,BANANAPEPE,200.0,USD,2.176,1478155455,0.010879999999999999
119,455979,BANANAPEPE,3.0,USD,1.59696,1488783946,0.53232
120,433923,BANANAPEPE,1025.0,USD,4.837999999999999,1476209126,0.004719999999999999
121,454412,BANANAPEPE,1.0,USD,0.71475,1487906437,0.71475
122,435683,BANANAPEPE,500.0,USD,7.66,1477296968,0.015319999999999999
123,458959,BANANAPEPE,2.0,USD,1.48877,1490497897,0.7443850000000001
124,466924,BANANAPEPE,1.0,USD,0.6726300000000001,1495082889,0.6726300000000001
125,449552,BANANAPEPE,1.0,USD,0.3670000000000001,1485118159,0.3670000000000001
126,435187,BANANAPEPE,1.0,USD,0.01143,1477018954,0.01143
127,454415,BANANAPEPE,1.0,USD,0.71475,1487907530,0.71475
128,481243,BANANAPEPE,1.0,USD,0.25375,1503142483,0.25375
129,452688,BANANAPEPE,2.0,USD,1.016,1486899897,0.508
130,456388,BANANAPEPE,10.0,USD,0.28600000000000003,1489027127,34.96503496503496
131,468016,BANANAPEPE,1.0,USD,0.53632,1495688054,0.53632
132,432111,BANANAPEPE,1000.0,USD,4.18,1475170822,0.00418
133,449450,BANANAPEPE,10.0,USD,3.67,1485072122,0.3670000000000001
134,476816,BANANAPEPE,5.0,USD,5.538225,1500622455,1.107645
135,470898,BANANAPEPE,30.0,USD,12.4866,1497242260,0.41622
136,448660,BANANAPEPE,240.0,USD,2.8368,1484677790,84.60236886632825
137,463328,BANANAPEPE,11.0,USD,7.34085,1493048633,0.66735
138,434266,BANANAPEPE,500.0,USD,6.75,1476430095,0.0135
139,433518,BANANAPEPE,3.0,USD,0.012480000000000002,1475963930,0.0041600000000000005
140,432098,BANANAPEPE,100.0,USD,0.418,1475165734,0.00418
141,447891,BANANAPEPE,1.0,USD,4.246,1484265101,4.246
142,488107,BANANAPEPE,5.0,USD,1.37478,1507027663,0.274956
143,439412,BANANAPEPE,25.0,USD,0.237,1479413306,0.00948
144,446507,BANANAPEPE,50.0,USD,0.6755,1483486611,0.01351
145,453981,BANANAPEPE,2.0,USD,1.3390000000000002,1487643932,0.6695000000000001
146,433807,BANANAPEPE,1000.0,USD,4.11,1476138067,0.00411
147,447114,BANANAPEPE,50.0,USD,0.7,1483839318,0.014
148,474417,BANDAGEDPEPE,3.0,USD,218.7486,1499299412,72.9162
149,471058,BANDAGEDPEPE,1.0,USD,73.46249999999998,1497340582,73.46249999999998
150,476891,BANDAGEDPEPE,1.0,USD,71.925,1500663703,71.925
151,458410,BANDAGEDPEPE,2.0,USD,4.9346,1490191450,2.4673
152,458397,BANDAGEDPEPE,1.0,USD,2.4673,1490186230,2.4673
153,476636,BANDAGEDPEPE,1.0,USD,56.491519,1500523130,56.491519
154,459136,BANDAGEDPEPE,1.0,USD,6.714,1490594970,6.714
155,467615,BANDAGEDPEPE,1.0,USD,101.22024,1495476311,0.009879447035494086
156,458406,BANDAGEDPEPE,2.0,USD,4.9346,1490189885,2.4673
157,458371,BANDAGEDPEPE,1.0,USD,2.22057,1490169438,2.22057
158,458383,BANDAGEDPEPE,2.0,USD,4.261699999999999,1490176447,0.4692962902128261
159,458446,BANDAGEDPEPE,4.0,USD,13.457999999999998,1490206204,3.3645
160,460399,BANDAGEDPEPE,1.0,USD,8.36,1491336979,8.36
